Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (_muJ/K),Addenda HC Err (_muJ/K),Total HC (_muJ/K),Total HC Err (_muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (_muJ/K)
41073291.83,,5905,,8.6788,0.065,0.0000091,8.5151546,0.17367921,6.2356834,0.01758,19.369035,0.07705,65.210945,0.1293,24.69593,7.7954947,0.10518507,93.529546,230.94327,0.2167,1,,,,0.0000086552461,15.583629,72.507859,0.73230418,0
41073363.2,,5905,,8.6774,0.065,0.0000091,8.5149603,0.17364311,6.2357458,0.01776,19.367751,0.07704,65.21012,0.1306,26.21767,7.7854186,0.10468727,93.551691,230.93723,0.2189,1,,,,0.0000086652744,15.590989,72.504548,0.73232824,0
41073555.28,,5905,,8.8804,0.065,0.0000091,8.7188893,0.17504299,6.3981374,0.01871,20.524853,0.0836,67.561052,0.1376,18.79527,7.8529817,0.10854019,93.464981,234.45028,0.2281,1,,,,0.0000088990268,15.570837,76.019031,0.73382482,0
41073625.55,,5905,,8.884,0.065,0.0000091,8.7201509,0.17777479,6.388407,0.01865,20.533687,0.08365,67.498352,0.1371,30.956106,7.835064,0.10855259,93.454789,234.6032,0.2279,1,,,,0.0000089112528,15.705963,76.041031,0.73260281,0
41073695.41,,5905,,8.884,0.065,0.0000091,8.7200887,0.17773753,6.3930541,0.01874,20.533782,0.08365,67.532611,0.1378,48.499748,7.8603748,0.10984712,93.395872,234.54467,0.2287,1,,,,0.0000088900851,15.670128,76.039947,0.73314095,0
41073889.41,,5905,,9.0884,0.065,0.0000091,8.9248976,0.17915866,6.5449715,0.01987,21.732812,0.09001,69.848468,0.1461,53.380502,7.8703567,0.112424,93.34432,238.18154,0.2405,1,,,,0.0000091796626,15.72075,79.653797,0.73333855,0
41073961.02,,5905,,9.0865,0.065,0.0000091,8.9253272,0.18106056,6.5655424,0.02018,21.737245,0.09003,70.00413,0.1483,15.996991,7.9008124,0.11356342,93.294486,237.94398,0.2432,1,,,,0.0000091676881,15.740713,79.661466,0.73560804,0
41074032.67,,5905,,9.0861,0.065,0.0000091,8.9260868,0.18143822,6.5472006,0.01979,21.741315,0.09005,69.873359,0.1455,10.045364,7.8579543,0.11270098,93.31751,238.18624,0.2395,1,,,,0.0000091987553,15.801625,79.675025,0.73349059,0
41074226.41,,5905,,9.2929,0.065,0.0000091,9.1284004,0.18177428,6.7222549,0.02094,22.964098,0.09566,72.383061,0.1539,34.135353,7.8941432,0.11571257,93.249815,241.45181,0.2502,1,,,,0.0000094833681,15.715909,83.327693,0.73641105,0
41074297.48,,5905,,9.2915,0.065,0.0000091,9.1302194,0.18422869,6.7102287,0.02093,22.977087,0.09572,72.307639,0.1538,35.730185,7.8968725,0.11618899,93.23086,241.64411,0.2507,1,,,,0.0000094707053,15.788286,83.360905,0.73494715,0
41074368.84,,5905,,9.2924,0.065,0.0000091,9.1300341,0.18454163,6.7150196,0.02116,22.976369,0.09571,72.342141,0.1555,3.3662224,7.9107017,0.11610899,93.245297,241.58172,0.2532,1,,,,0.0000094580784,15.793745,83.357522,0.7354868,0
41074561.86,,5905,,9.4945,0.065,0.0000091,9.3336973,0.1855741,6.9163309,0.02214,24.245703,0.1008,75.091425,0.1628,28.615263,7.9916858,0.1195117,93.184479,244.55087,0.2604,1,,,,0.000009716233,15.821403,87.117906,0.74100656,0
41074633.27,,5905,,9.4946,0.065,0.0000091,9.3354146,0.1886339,6.9174315,0.02221,24.258628,0.1009,75.11244,0.1633,18.827182,7.979937,0.11945386,93.178766,244.5829,0.2612,1,,,,0.0000097334774,15.983372,87.149965,0.74098814,0
41074704.47,,5905,,9.4935,0.065,0.0000091,9.3354616,0.18852343,6.9176245,0.02218,24.258928,0.1009,75.11416,0.163,23.795548,7.9839612,0.11966139,93.17033,244.58185,0.2608,1,,,,0.0000097292296,15.959874,87.150844,0.74100509,0
41074897.23,,5905,,9.6994,0.065,0.000009,9.5364445,0.18905289,7.1193172,0.02292,25.54387,0.1057,77.881855,0.1685,30.534106,8.0330218,0.12165586,93.160423,247.46538,0.265,1,,,,0.000010021777,15.967922,90.943773,0.7465379,0
41074968.38,,5905,,9.6988,0.065,0.0000091,9.5377239,0.19205315,7.1115923,0.02254,25.554747,0.1058,77.835941,0.1657,31.91663,8.0478238,0.1223557,93.13779,247.58816,0.261,1,,,,0.0000099983014,16.066044,90.968176,0.74562783,0
41075040.28,,5905,,9.6994,0.065,0.0000091,9.5383375,0.19215641,7.1168855,0.02327,25.558792,0.1058,77.878901,0.1711,28.4005,8.0444401,0.12271766,93.113098,247.54269,0.2692,1,,,,0.000010009436,16.095648,90.979881,0.7461348,0
41075234.27,,5905,,9.9011,0.065,0.0000091,9.7402021,0.19248256,7.3567023,0.02458,26.880837,0.111,80.963969,0.1807,13.017967,8.1665307,0.12828679,92.955445,250.0044,0.2779,1,,,,0.000010254911,16.08888,94.871537,0.75529257,0
41075307.13,,5905,,9.9021,0.065,0.0000091,9.7433715,0.19688609,7.3192122,0.02328,26.894453,0.111,80.701975,0.1712,41.341766,8.1116607,0.12472647,93.11871,250.51202,0.2651,1,,,,0.000010280994,16.333061,94.933289,0.75119913,0
41075380.64,,5905,,9.9026,0.065,0.0000091,9.7427376,0.1959117,7.3342368,0.02345,26.889934,0.111,80.80791,0.1724,35.223364,8.1263545,0.12589867,93.060994,250.32455,0.2663,1,,,,0.000010279405,16.223321,94.920936,0.75279014,0
41075577.66,,5905,,10.1058,0.065,0.0000091,9.9737441,0.19811249,7.6128532,0.02565,28.43924,0.1177,84.405477,0.1885,1.5047349,8.4065456,0.1346865,92.874869,253.09475,0.2836,1,,,,0.00001038481,16.252709,99.475571,0.76328941,0
41075652.69,,5905,,10.1058,0.065,0.0000091,9.9858554,0.20408285,7.6297252,0.02583,28.525732,0.1181,84.616004,0.1899,2.080811,8.4026267,0.135709,92.819848,253.21516,0.2851,1,,,,0.000010418296,16.813091,99.717308,0.76405325,0
41075727.36,,5905,,10.1063,0.065,0.0000091,9.9950446,0.20442852,7.6210529,0.02554,28.587813,0.1184,84.614331,0.1878,2.5516688,8.3954041,0.13492374,92.863804,253.54427,0.2826,1,,,,0.000010423953,16.805253,99.900916,0.76248314,0
41075924.64,,5905,,10.3103,0.065,0.0000091,10.220454,0.20532961,7.9132862,0.02905,30.129498,0.1264,88.304382,0.2136,0.70166098,8.5879764,0.14162164,92.71799,256.03037,0.3126,1,,,,0.000010638909,16.790808,104.45768,0.77425975,0
41075999.72,,5905,,10.3114,0.065,0.0000091,10.23592,0.21021805,7.8989139,0.02862,30.2386,0.127,88.307826,0.2104,0.72106587,8.5138341,0.14060383,92.721663,256.57322,0.3092,1,,,,0.000010730456,17.175953,104.77405,0.77168581,0
41076075.31,,5905,,10.3101,0.065,0.0000091,10.246144,0.20954604,7.9103162,0.02723,30.308273,0.1274,88.461323,0.2002,1.9787601,8.5098607,0.13908153,92.798922,256.70604,0.2939,1,,,,0.000010749745,17.027668,104.98347,0.7720286,0
41076272.72,,5905,,10.5147,0.065,0.0000091,10.46156,0.20977578,8.1358183,0.02806,31.808647,0.1359,91.619486,0.2062,11.12146,8.4985046,0.14037903,92.774218,259.65902,0.2978,1,,,,0.000011144715,17.019721,109.44423,0.77768692,0
41076348.84,,5905,,10.5136,0.065,0.0000091,10.465721,0.21185485,8.1380515,0.02806,31.839249,0.1361,91.666505,0.2063,14.523622,8.4771225,0.1402839,92.762717,259.73853,0.2978,1,,,,0.000011179023,16.997009,109.53131,0.77759113,0
41076423.7,,5905,,10.5149,0.065,0.0000091,10.467686,0.21142245,8.1381256,0.02783,31.852219,0.1362,91.68002,0.2046,158.94116,8.4550557,0.13951637,92.784398,259.78651,0.2954,1,,,,0.000011208548,16.954245,109.57244,0.77745223,0
41076621.38,,5905,,10.7179,0.065,0.0000092,10.67216,0.21144708,8.4121048,0.02933,33.307559,0.1447,95.14953,0.2156,108.9525,8.5688307,0.14330988,92.716414,261.95385,0.3037,1,,,,0.000011479118,16.910111,113.89499,0.78822892,0
41076696.78,,5905,,10.718,0.065,0.0000091,10.675351,0.21549596,8.4023739,0.0295,33.333309,0.1449,95.103744,0.2169,70.534189,8.5457642,0.14205116,92.765376,262.13331,0.3061,1,,,,0.000011501294,17.137661,113.96312,0.78708174,0
41076773.05,,5905,,10.7178,0.065,0.0000091,10.674553,0.21524484,8.3996616,0.02975,33.327452,0.1449,95.077948,0.2187,8.8752202,8.5450523,0.14274548,92.730025,262.14192,0.3088,1,,,,0.00001150109,17.091528,113.94608,0.78688649,0
41076970.03,,5905,,10.921,0.065,0.0000091,10.873628,0.21542286,8.6522473,0.03108,34.772579,0.1532,98.379969,0.2285,104.71345,8.6385221,0.14501666,92.726193,264.40653,0.3158,1,,,,0.000011768558,17.090105,118.23578,0.79570935,0
41077046.33,,5905,,10.9211,0.065,0.0000091,10.867063,0.21523168,8.4263972,0.04263,34.694911,0.1527,96.641954,0.3134,0.42376585,7.8366878,0.12020792,93.401489,266.58696,0.4481,1,,,,0.000012695694,17.277044,118.09306,0.77540705,0
41077117.23,,5905,,10.9232,0.065,0.0000091,10.837483,0.2071542,8.6621295,0.03215,34.515153,0.1517,98.195193,0.2363,16.494622,8.7628316,0.14872166,92.625423,263.42737,0.3251,1,,,,0.000011587791,15.673376,117.45104,0.79927502,0
41077316.91,,5905,,11.1262,0.065,0.0000091,11.079532,0.22176489,8.9488831,0.03214,36.295639,0.1614,102.08376,0.2363,4.4185098,8.8495274,0.15189428,92.586888,266.40301,0.3181,1,,,,0.000011926026,17.525663,122.75603,0.80769506,0
41077394.73,,5905,,11.1267,0.065,0.0000091,11.085701,0.22549166,8.9467737,0.03169,36.343991,0.1616,102.11661,0.233,20.020913,8.8078448,0.15023517,92.63662,266.57228,0.314,1,,,,0.000011982998,17.699055,122.89276,0.80705531,0
41077472.14,,5905,,11.1265,0.065,0.0000091,11.087659,0.22480149,8.9496827,0.0316,36.357383,0.1617,102.15138,0.2323,96.719117,8.7820011,0.14901102,92.674921,266.59048,0.313,1,,,,0.000012020113,17.61569,122.93618,0.80717514,0
41077672.09,,5905,,11.3303,0.065,0.0000091,11.291054,0.22454954,9.2318074,0.03323,37.899361,0.1691,105.76741,0.2443,39.623125,8.8911877,0.15290866,92.60205,268.68678,0.3216,1,,,,0.000012294138,17.564002,127.48791,0.81762138,0
41077750.25,,5905,,11.329,0.065,0.0000091,11.292889,0.22851133,9.2341458,0.03306,37.916655,0.1691,105.8019,0.243,36.242691,8.8809724,0.15240402,92.618336,268.70775,0.3199,1,,,,0.00001231127,17.782375,127.52934,0.81769563,0
41077828.22,,5905,,11.3302,0.065,0.0000091,11.29294,0.22849721,9.2314026,0.0331,37.917217,0.1691,105.78229,0.2433,74.724493,8.8888993,0.15263019,92.614764,268.73557,0.3204,1,,,,0.000012298135,17.761945,127.53049,0.81744904,0
41078029.23,,5905,,11.5339,0.065,0.0000091,11.494985,0.22873224,9.5312562,0.0346,39.48204,0.1757,109.5515,0.2544,114.16886,9.0225394,0.15705123,92.534865,270.6444,0.3267,1,,,,0.000012550044,17.777799,132.13467,0.82916649,0
41078107.41,,5905,,11.5341,0.065,0.0000091,11.498517,0.23302506,9.5304021,0.03469,39.512629,0.1758,109.57581,0.255,36.494035,8.9896706,0.15536268,92.589708,270.73564,0.3277,1,,,,0.000012595167,18.045079,132.21588,0.82883752,0
41078185.97,,5905,,11.5341,0.065,0.0000091,11.498163,0.23272498,9.5310493,0.03454,39.509833,0.1758,109.57778,0.2539,44.295039,8.9992007,0.15566973,92.582657,270.72118,0.3262,1,,,,0.000012582519,17.979341,132.20774,0.82891933,0
41078387.56,,5905,,11.7384,0.065,0.0000091,11.699457,0.23276978,9.8324994,0.03618,41.098118,0.1818,113.38219,0.266,63.562463,9.1342589,0.15965377,92.525864,272.61625,0.3336,1,,,,0.000012827882,17.998401,136.8773,0.84042353,0
41078466.14,,5905,,11.7375,0.065,0.0000091,11.702289,0.23755424,9.8274411,0.03628,41.124302,0.1819,113.37118,0.2668,26.802667,9.100089,0.158821,92.53956,272.729,0.3348,1,,,,0.000012873616,18.268518,136.94357,0.83978794,0
41078545.2,,5905,,11.7381,0.065,0.0000091,11.70207,0.23700162,9.8397578,0.03606,41.122678,0.1819,113.46011,0.2651,30.78307,9.1271542,0.15919194,92.541199,272.61007,0.3322,1,,,,0.000012845794,18.200178,136.93845,0.84085616,0
41078748.03,,5905,,11.941,0.065,0.0000091,11.902812,0.23698665,10.157589,0.03727,42.733216,0.1875,117.40719,0.274,119.74589,9.2625002,0.16265739,92.506446,274.36358,0.3347,1,,,,0.000013098583,18.254308,141.67694,0.8533772,0
41078828.02,,5905,,11.9426,0.065,0.0000091,11.906057,0.24218376,10.153082,0.03658,42.751229,0.1876,117.39207,0.2689,17.034561,9.2454175,0.16159401,92.543369,274.47897,0.3288,1,,,,0.000013118536,18.525,141.75419,0.8527661,0
41078908.36,,5905,,11.9422,0.065,0.0000091,11.905766,0.24189744,10.149779,0.03685,42.748814,0.1876,117.36538,0.2709,18.821088,9.2513363,0.16209056,92.526053,274.50203,0.3314,1,,,,0.000013108155,18.490835,141.74726,0.85250958,0
41079112.17,,5905,,12.1452,0.065,0.0000091,12.107518,0.2416404,10.47585,0.0381,44.391657,0.193,121.40535,0.2801,53.218999,9.3950064,0.16594635,92.480262,276.22676,0.334,1,,,,0.000013353007,18.502673,146.59198,0.8652352,0
41079192.72,,5905,,12.1451,0.065,0.0000091,12.110468,0.24631338,10.487828,0.03813,44.420215,0.1931,121.52196,0.2803,21.893225,9.3909679,0.16619918,92.46454,276.18884,0.3339,1,,,,0.000013372731,18.790013,146.66343,0.86601348,0
41079273.64,,5905,,12.1447,0.065,0.0000091,12.110658,0.24624824,10.47861,0.038,44.421051,0.1931,121.45503,0.2794,12.119251,9.3681174,0.16523155,92.491985,276.27415,0.3332,1,,,,0.000013395948,18.781936,146.66804,0.86523871,0
41079478.13,,5905,,12.349,0.065,0.0000091,12.312306,0.24561415,10.818751,0.03951,46.08519,0.1985,125.61973,0.2905,70.862417,9.5312806,0.16978619,92.429266,277.89926,0.3375,1,,,,0.000013620593,18.736235,151.59288,0.87869416,0
41079560.13,,5905,,12.349,0.065,0.000009,12.316242,0.25066231,10.82547,0.03944,46.122064,0.1986,125.706,0.29,18.038768,9.5068975,0.16890489,92.449457,277.93057,0.3367,1,,,,0.000013663548,19.062561,151.68981,0.87895889,0
41079642.23,,5905,,12.3489,0.065,0.0000091,12.315353,0.25023528,10.820105,0.03978,46.11384,0.1986,125.65833,0.2924,6.1020143,9.4911069,0.16832869,92.463298,277.95645,0.3398,1,,,,0.000013680098,19.013795,151.66793,0.87858663,0
41079846.61,,5905,,12.5543,0.065,0.0000091,12.51569,0.24947335,11.168405,0.04093,47.786321,0.204,129.89136,0.3009,31.399754,9.654145,0.17242072,92.420255,279.51047,0.3406,1,,,,0.000013903648,18.982214,156.64249,0.89235234,0
41079928.05,,5905,,12.554,0.065,0.0000091,12.519004,0.2550166,11.172107,0.04097,47.819692,0.2041,129.95194,0.3012,76.788726,9.6546767,0.17261585,92.41304,279.55361,0.3409,1,,,,0.000013909718,19.30829,156.72546,0.89241179,0
41080009.86,,5905,,12.5519,0.065,0.0000091,12.518772,0.25483442,11.171593,0.04108,47.817032,0.2041,129.9455,0.302,21.522729,9.6346462,0.17210328,92.419747,279.55272,0.3418,1,,,,0.00001393751,19.309353,156.71965,0.89238726,0
41080216.41,,5905,,12.7569,0.065,0.0000091,12.720145,0.2539071,11.512114,0.04276,49.517427,0.2098,134.14926,0.3144,38.890456,9.7819961,0.17610529,92.372485,281.22073,0.3474,1,,,,0.000014173144,19.269292,161.80209,0.90503009,0
41080300.52,,5905,,12.7574,0.065,0.0000091,12.723081,0.25921979,11.533279,0.0417,49.533972,0.2099,134.3214,0.3066,15.80194,9.7760332,0.17529808,92.398988,281.11346,0.338,1,,,,0.000014198729,19.563992,161.87679,0.90648477,0
41080383.48,,5905,,12.7574,0.065,0.0000091,12.723035,0.2590137,11.537606,0.04151,49.533888,0.2099,134.35312,0.3052,19.736631,9.7970122,0.17545351,92.407559,281.07731,0.3363,1,,,,0.000014171228,19.552066,161.87562,0.90682809,0
41080591.36,,5905,,12.9609,0.065,0.0000091,12.925624,0.25879127,11.901752,0.04299,51.268166,0.2158,138.76444,0.316,60.089625,9.9492146,0.17883822,92.387567,282.61039,0.3394,1,,,,0.000014412824,19.594024,167.07176,0.92078738,0
41080676.56,,5905,,12.9611,0.065,0.0000091,12.928592,0.2639806,11.903813,0.04304,51.298606,0.2159,138.81003,0.3164,31.287818,9.934667,0.17894871,92.372863,282.65895,0.3399,1,,,,0.000014439521,19.898429,167.14848,0.92073551,0
41080761.16,,5905,,12.9611,0.065,0.0000091,12.928557,0.26361335,11.90642,0.04304,51.2977,0.2159,138.82829,0.3164,21.382172,9.9265257,0.17861056,92.380392,282.63757,0.3397,1,,,,0.000014452837,19.869334,167.14759,0.92093961,0
41080969.19,,5905,,13.1651,0.065,0.0000091,13.129799,0.26249755,12.278912,0.0447,53.045557,0.222,143.31453,0.3286,72.990479,10.073624,0.1821168,92.350956,284.1046,0.3439,1,,,,0.000014703096,19.853051,172.39163,0.93519416,0
41081054.23,,5905,,13.1654,0.065,0.0000091,13.132962,0.26772979,12.292701,0.04455,53.078855,0.2222,143.44921,0.3275,56.712509,10.080824,0.18242796,92.342292,284.06673,0.3424,1,,,,0.00001470717,20.147248,172.47469,0.93601897,0
41081138.56,,5905,,13.165,0.065,0.0000091,13.132728,0.26792718,12.280959,0.04497,53.076356,0.2222,143.36038,0.3306,13.749605,10.057985,0.18180403,92.353167,284.15218,0.346,1,,,,0.000014730371,20.161647,172.46854,0.93514148,0
41081347.06,,5905,,13.369,0.065,0.0000091,13.333021,0.26649692,12.664127,0.04638,54.845105,0.2285,147.94601,0.341,63.792794,10.222098,0.18602932,92.306465,285.5465,0.3478,1,,,,0.000014960017,20.115971,177.76945,0.94983176,0
41081434.05,,5905,,13.3684,0.065,0.0000091,13.336317,0.27260395,12.664885,0.04567,54.866035,0.2286,147.97251,0.3358,8.2687608,10.205317,0.18424465,92.367792,285.6114,0.3425,1,,,,0.000014982899,20.444196,177.85735,0.94965384,0
41081520.94,,5905,,13.3673,0.065,0.0000091,13.336397,0.27195027,12.657742,0.04523,54.865943,0.2286,147.91991,0.3325,33.384257,10.197324,0.18459044,92.349007,285.66683,0.3395,1,,,,0.000014990425,20.410634,177.85949,0.94911258,0
41081733.33,,5905,,13.5731,0.065,0.0000091,13.53735,0.2708967,13.047971,0.04691,56.672777,0.2352,152.59553,0.3449,128.95386,10.361847,0.18834406,92.322464,287.05113,0.3432,1,,,,0.000015219863,20.394648,183.25986,0.96384966,0
41081821.06,,5905,,13.5722,0.065,0.0000091,13.541477,0.27663557,13.058225,0.04717,56.716124,0.2354,152.71426,0.3468,28.36045,10.361507,0.1880173,92.335333,287.06344,0.3448,1,,,,0.000015231301,20.723694,183.37159,0.96431324,0
41081908.22,,5905,,13.574,0.065,0.0000091,13.540552,0.27626189,13.062124,0.04702,56.707113,0.2354,152.73392,0.3456,16.86852,10.353435,0.18770746,92.340866,287.01528,0.3436,1,,,,0.00001524491,20.723013,183.34656,0.96466704,0
41082119.67,,5905,,13.7772,0.065,0.0000091,13.742945,0.27513007,13.462208,0.04869,58.563001,0.2423,157.53103,0.358,62.202637,10.530125,0.19257474,92.279619,288.3904,0.3469,1,,,,0.000015463548,20.706871,188.86854,0.97957226,0
41082207.23,,5905,,13.7772,0.065,0.0000091,13.745917,0.2809997,13.466197,0.04889,58.596348,0.2424,157.59371,0.3594,16.519379,10.5126,0.19212683,92.28531,288.42428,0.3482,1,,,,0.000015494978,21.06025,188.95023,0.97965065,0
41082295.3,,5905,,13.7776,0.065,0.0000091,13.746506,0.28066063,13.468461,0.04859,58.601102,0.2425,157.61511,0.3572,21.724411,10.505009,0.19140709,92.308185,288.42047,0.346,1,,,,0.000015506661,21.025199,188.96642,0.97977345,0
41082505.73,,5905,,13.98,0.065,0.0000091,13.946106,0.27918574,13.875005,0.05054,60.469202,0.2496,162.47193,0.3716,54.176885,10.683642,0.19622254,92.251067,289.72201,0.351,1,,,,0.000015720783,21.010019,194.49387,0.99490174,0
41082593.83,,5905,,13.9798,0.065,0.0000091,13.949694,0.28504283,13.877247,0.05058,60.508438,0.2498,162.52765,0.3718,13.379894,10.648664,0.1944718,92.29559,289.78093,0.3513,1,,,,0.00001577438,21.367284,194.59395,0.99480657,0
41082682.14,,5905,,13.9805,0.065,0.0000091,13.949345,0.28466943,13.88617,0.05067,60.50572,0.2498,162.59053,0.3725,16.565926,10.677351,0.19580413,92.262427,289.7116,0.3516,1,,,,0.000015740772,21.297328,194.58422,0.99547111,0
41082893.89,,5905,,14.1841,0.065,0.0000091,14.150528,0.28360865,14.283099,0.05245,62.425982,0.2573,167.42883,0.3856,30.100234,10.818615,0.19884466,92.252192,291.14171,0.3555,1,,,,0.000015997109,21.354702,200.23744,1.0093686,0
41082983.3,,5905,,14.1832,0.065,0.0000091,14.154046,0.28955105,14.284396,0.05149,62.450884,0.2574,167.46327,0.3785,33.227546,10.807495,0.19885457,92.244647,291.20527,0.3491,1,,,,0.000016017305,21.63723,200.33701,1.0092094,0
41083073.41,,5905,,14.1826,0.065,0.0000091,14.153956,0.28911883,14.295096,0.05105,62.450002,0.2574,167.54105,0.3753,8.4021239,10.825096,0.1987923,92.257737,291.13076,0.3457,1,,,,0.000015998011,21.614989,200.33447,1.0099718,0
41083288.22,,5905,,14.3878,0.065,0.0000091,14.355352,0.28782801,14.721559,0.05316,64.408968,0.2655,172.63518,0.3908,56.073768,10.989383,0.20252209,92.234176,292.39387,0.3512,1,,,,0.00001623919,21.650191,206.07613,1.0255101,0
41083378.94,,5905,,14.3884,0.065,0.0000091,14.358501,0.29351191,14.712056,0.05345,64.445533,0.2656,172.60188,0.3929,8.0377245,10.963807,0.20190679,92.24245,292.52098,0.3534,1,,,,0.000016272832,21.978766,206.16656,1.0246233,0
41083470.06,,5905,,14.389,0.065,0.0000091,14.359245,0.29331134,14.709598,0.05323,64.452897,0.2657,172.59118,0.3913,31.690755,10.970244,0.20265144,92.21935,292.55242,0.3521,1,,,,0.000016263907,21.927614,206.18791,1.0243991,0
41083686.3,,5905,,14.5919,0.065,0.0000091,14.559903,0.29164993,15.170886,0.05546,66.439446,0.2743,177.9689,0.4077,34.392944,11.162475,0.2068088,92.195535,293.60283,0.3569,1,,,,0.000016483888,21.940488,211.99078,1.0419634,0
41083777.3,,5905,,14.5942,0.065,0.0000091,14.564268,0.29791608,15.146278,0.05575,66.488236,0.2745,177.83679,0.4099,6.1611732,11.10019,0.2047477,92.234995,293.84983,0.3597,1,,,,0.000016560101,22.324951,212.11792,1.0399615,0
41083868.19,,5905,,14.5924,0.065,0.0000091,14.564698,0.29694181,15.145507,0.05543,66.490655,0.2745,177.83354,0.4075,21.813337,11.078069,0.2041509,92.242282,293.86349,0.3577,1,,,,0.000016592272,22.20038,212.13044,1.0398779,0
41084084.59,,5905,,14.7961,0.065,0.0000091,14.766304,0.29503442,15.596246,0.05735,68.519724,0.2839,183.17624,0.4216,24.408178,11.294191,0.20966933,92.187446,295.03274,0.3607,1,,,,0.000016767673,22.156137,218.04375,1.0562051,0
41084177.48,,5905,,14.796,0.065,0.0000091,14.770283,0.30187448,15.599502,0.05618,68.55063,0.284,183.23108,0.413,10.449638,11.259679,0.20731182,92.25139,295.0917,0.3534,1,,,,0.000016819025,22.588382,218.16127,1.056141,0
41084270.23,,5905,,14.796,0.065,0.0000091,14.770959,0.30115026,15.58711,0.05626,68.556163,0.284,183.14551,0.4136,15.492971,11.241501,0.20754752,92.232311,295.1834,0.3543,1,,,,0.000016839485,22.519358,218.18124,1.0552537,0
41084487.34,,5905,,14.998,0.065,0.0000091,14.970727,0.29943912,16.050006,0.05826,70.596776,0.2941,188.58913,0.4283,38.789217,11.454502,0.21241239,92.198641,296.27092,0.3577,1,,,,0.000017020182,22.483002,224.12267,1.0720926,0
41084581.03,,5905,,15.0018,0.065,0.0000092,14.9756,0.30602881,16.03783,0.05851,70.65296,0.2944,188.5558,0.4301,16.969677,11.400542,0.21147108,92.200067,296.44234,0.3596,1,,,,0.00001709696,22.909004,224.26858,1.0709307,0
41084674.95,,5905,,14.9998,0.065,0.0000091,14.974951,0.30501322,16.062233,0.05863,70.646187,0.2943,188.72843,0.4311,12.55655,11.435578,0.21195759,92.202272,296.27928,0.3597,1,,,,0.00001706068,22.801085,224.24915,1.0726068,0
41084878.05,,5905,,14.9995,0.065,0.0000091,14.971339,0.29449046,16.065294,0.06132,70.628668,0.2942,188.73341,0.4508,20.288044,11.39238,0.21227336,92.160531,296.189,0.3759,1,,,,0.000017129317,21.267755,224.14098,1.07307,0
